,jw_entity_id,id,title,poster,description,release_year,type,imdb_popularity,tmdb_popularity,imdb_score,imdb_votes,tmdb_score,imdb_id,tmdb_id,genre_ids,age_certification,runtime,production_countries,seasons,streaming_app
293,ts225823,225823,Kemono Jihen,/poster/240809976/{profile},"When a series of animal bodies that rot away after a single night begin appearing in a remote mountain village, Inugami, a detective from Tokyo who specializes in the occult, is called to investigate.

While working the case, he befriends a strange boy who works in the field every day instead of going to school. Shunned by his peers and nicknamed “Dorotabo” after a yokai that lives in the mud, he helps Inugami uncover the truth behind the killings — but supernatural forces are at work, and while Dorotabo is just a nickname, it might not be the only thing about the boy that isn’t human.",2021.0,show,,25.294,,,8.0,,100022,"[1, 14]",TV-14,23.0,['JP'],1,Crunchyroll
294,ts77087,77087,Komori-san Can't Decline!,/poster/149662756/{profile},"Fourteen-year-old Komori Shuri is a junior high school girl who is too nice to decline requests. Constantly doing favors for other people has given her incredible strength?! But even so, she is also an adolescent junior high school girl.",2015.0,show,,4.925,5.7,97.0,5.3,tt5527048,75431,"[2, 3]",TV-PG,2.0,['JP'],1,Crunchyroll
295,ts79359,79359,Caligula,/poster/238709707/{profile},"Mobius is a perfect digital world for the imagined benefit of humanity by μ, a virtual idol program that attained sentience and self-awareness. Only humans who are suffering in the real world and strongly relate to μ's songs are lured into Mobius.  Once they enter, people often forget that the real world exists. Regardless of age or gender, they are turned into students and forced to experience school life over and over, which μ considers ""the most radiant time in a person's life.""",2018.0,show,,7.645,5.4,67.0,8.2,tt8303808,77722,"[2, 1, 14]",TV-PG,42.0,['JP'],1,Crunchyroll
296,ts518,518,Beelzebub,/poster/243654261/{profile},"Violent delinquent Oga encounters a baby one day, which crawls onto his back and immediately forms an attachment to him. Though he doesn't know it yet, this baby is named Kaiser de Emperana Beelzebub IV, or ""Baby Beel"" for short—the son of the Demon Lord!",2011.0,show,,17.758,7.5,2064.0,8.409,tt1882240,38603,"[2, 3, 6, 1, 7]",TV-MA,24.0,['JP'],1,Crunchyroll
297,ts20201,20201,World Trigger,/poster/260841834/{profile},"A gate to another dimension has burst open, and from it emerge gigantic invincible creatures that threaten all of humanity. Earth's only defense is a mysterious group of warriors who have co-opted the alien technology in order to fight back!",2014.0,show,4819.0,21.757,7.4,860.0,7.8,tt3950102,61628,"[14, 1, 2]",TV-14,23.0,['JP'],3,Crunchyroll
298,ts33291,33291,s-CRY-ed,/poster/255383319/{profile},"The aftermath of a mysterious environmental catastrophe has left the land in complete desolation! While mankind has been able to rebuild the city, the catastrophe has caused some humans to undergo genetic mutations granting them special powers and abilities. These genetically enhanced humans are known as Alters. Kazuma has spent his entire life in the wastelands relying on his special powers to survive, but when a secret organization called ‘Holy’ threatens to take away his freedom, he will be left with a choice to join or die. His fight to seek the truth behind the ‘Holy’ will rage and consume humanity and Alter alike!",2001.0,show,,5.108,6.9,1125.0,7.8,tt0307427,42676,"[14, 2, 1, 7]",TV-PG,23.0,['JP'],1,Crunchyroll
299,ts42629,42629,Dagashi Kashi,/poster/192104943/{profile},"Shikada Kokonotsu's father owns a rural sweets shop, and his plan is for Kokonotsu to take it over one day. However, Kokonotsu wants to be a manga author instead! One day in summer, the cute but weird girl Shidare Hotaru, from the famous sweets company, comes to pay a visit. Apparently, Kokonotsu's father is famous and she wants him to join her family's company. However, he will only agree if she can convince Kokonotsu to take over the family business!",2016.0,show,,16.609,6.1,757.0,7.2,tt5346952,65523,"[3, 2, 13]",TV-PG,18.0,['JP'],2,Crunchyroll
300,ts75755,75755,Anime-Gataris,/poster/279136405/{profile},"After dreaming about an anime she used to watch as a child, Minoa Asagaya could not forget a particularly memorable scene. However, despite her best efforts, she cannot recall the name of the show. Due to this, Minoa asks for help from her fellow classmates at Sakaneko High School. Her conversation is overheard by Arisu Kamiigusa, the most popular and wealthy girl in class who is also a hardcore otaku. Yet even with her vast knowledge, Arisu does not recognize the show.

After discovering that there isn't an anime club at their school, Minoa and Arisu create the Anime Research Club, as they may obtain the answer to Minoa's mystery if they gather people who share the same interest. Thus, Minoa is exposed to a bizarre new world—the world of anime!",2017.0,show,,9.012,6.2,100.0,7.2,tt7535706,74080,"[14, 3, 2]",TV-14,23.0,['JP'],1,Crunchyroll
301,ts33718,33718,Free!,/poster/155050028/{profile},"The story revolves around Haruka Nanase, a boy who has always loved to be immersed in water, and to swim in it. Before graduating from elementary school, he participated in a swimming tournament along with his fellow swimming club members, Makoto Tachibana, Nagisa Hazuki, and Rin Matsuoka. After achieving victory, each of the boys went their separate ways. Time passed, and in the middle of their uneventful high school lives Rin appears and challenges Haruka to a match, showing Haruka his overwhelming power. Not wanting it to end like this, Haruka, gathers together Makoto and Nagisa once again and brings a new member named Rei Ryugazaki to create the Iwatobi High School Swimming Club in order to defeat Rin.",2013.0,show,4788.0,26.597,7.3,3153.0,8.367,tt2904418,61458,"[6, 3, 2, 15]",TV-14,23.0,['JP'],3,Crunchyroll
302,ts82274,82274,Drop Kick on My Devil!!,/poster/242786846/{profile},"Jashin-chan, a devil from Hell was abruptly summoned to the human world by Yurine Hanazono, a stoic college student who lives in a run-down apartment in Jinbocho. They're forced to become roommates since Yurine doesn't know how to send Jashin-chan back. But according to Jashin-chan, she could return by killing Yurine, so she takes action...?! A viperous roomie comedy that keeps you on your toes!",2018.0,show,,39.673,6.3,155.0,7.15,tt8400662,80713,"[2, 7, 3]",,23.0,['JP'],3,Crunchyroll
303,ts35466,35466,Yamada-kun and the Seven Witches,/poster/142151738/{profile},"One day, high-school boy Yamada bumps into the beautiful girl Shiraishi on the stairs (literally), and their lips touch as they fall. When they regain their wits, they realize that they have swapped bodies. As time progresses, the two realize that this is not the only mysterious happening in the school.",2015.0,show,,20.867,7.3,2118.0,8.611,tt4623042,78238,"[2, 3, 6, 7, 13]",TV-14,24.0,['JP'],1,Crunchyroll
304,ts32800,32800,Theatre of Darkness: Yamishibai,/poster/250029331/{profile},"Yamishibai is a picture-story style of animation whose motif is surrounded and based off the rumors, and urban legends throughout the history of Japan.",2013.0,show,,16.757,7.1,751.0,7.0,tt3111906,72512,"[2, 14, 9]",TV-MA,4.0,['JP'],10,Crunchyroll
305,ts269030,269030,Seirei Gensouki: Spirit Chronicles,/poster/248551983/{profile},"His past life and current life are intersecting--a boy with memories of two lives faces his destiny! After his mother was killed at an early age, the orphaned Rio fought his hardest to survive in the slums. One day, he awakens to the memories of Haruto Amakwa, who died in an accident while dreaming of being reunited with his childhood friend, and Rio realizing he has reincarnated in a world of swords and sorcery.",2021.0,show,,49.881,,,8.419,,113808,"[14, 2, 6, 1]",TV-14,23.0,['JP'],1,Crunchyroll
306,ts75776,75776,Juni Taisen: Zodiac War,/poster/180444720/{profile},"The 12th Twelve Tournament that gets held every twelve years - Twelve brave warriors who bear the names of the signs of the zodiac fight each other for the lives and souls. The participants are twelve very strange warriors: ""Rat,"" ""Ox,"" ""Tiger,"" ""Rabbit,"" ""Dragon,"" ""Snake,"" ""Horse,"" ""Goat,"" ""Monkey,"" ""Rooster,"" ""Dog,"" and ""Pig.""",2017.0,show,,12.341,6.6,817.0,7.9,tt7694276,74095,"[1, 2, 7]",TV-14,23.0,['JP'],1,Crunchyroll
307,ts36105,36105,Sgt. Frog,/poster/11560526/{profile},Alien frogs come to take over the planet & get into all kinds of trouble while living under the roof of a small family.,2004.0,show,,16.814,7.7,675.0,7.2,tt0434693,202057,"[2, 14, 3, 10]",TV-PG,23.0,['JP'],10,Crunchyroll
308,ts302666,302666,Aharen-san wa Hakarenai,/poster/269925594/{profile},"The story follows the ""indecipherable"" daily life of the short and quiet Reina Aharen and Raidou who sits next to her in class. Aharen is not so good at gauging the distance between people (or personal boundaries), and Raidou initially sensed some distance between the two of them. Then one day, when Raidou picked up the eraser that Aharen had dropped, the distance between them suddenly became uncomfortably close.

From ""way too distant"" to ""way too close"" ... Aharen is simply unpredictable.",2022.0,show,,46.959,7.0,721.0,6.773,tt16341212,130237,"[2, 14, 3]",TV-14,24.0,['JP'],1,Crunchyroll
309,ts2249,2249,Dirty Pair,/poster/172255821/{profile},"Dirty Pair is a series of sci-fi comedy light novels written by Haruka Takachiho and illustrated by Yoshikazu Yasuhiko that was later adapted into anime and manga versions.

The stories take place in the years 2138-43, by which time humanity has spread across some few thousand star systems. A corporation called the World Welfare Works Association helps member systems of the United Galactica federation deal with various planetary-scale problems, for profit, by sending agents called ""trouble consultants"". Probably the most high-profile arm of the organization is the Criminal Investigations section, which works to solve crimes or mysteries. The series focuses on a team of trouble consultants in that section, named Kei and Yuri, who have a reputation for leaving a trail of destruction behind them, for which they are known publicly as the ""Dirty Pair"".

The franchise has bounced across multiple formats and production companies, resulting in eight novels and a few shorter stories, a television series, two OVA series, two OVA features, a feature film, a number of graphic novels, and two short Japanese radio series. The series won the Animage Anime Grand Prix prize in 1985.",1985.0,show,,4.491,7.3,211.0,7.9,tt5179136,9161,"[14, 1, 3, 10, 2]",TV-14,23.0,['JP'],1,Crunchyroll
310,ts77787,77787,Pop Team Epic,/poster/141456621/{profile},"Crude, rude, and a little…cute? Get ready for the larger-than-life attitude of Popuko and Pipimi, the small and tall stars of Pop Team Epic! Based off the bizarre four-panel webcomic by Bukubu Okawa comes a comedy that’ll throw you off with its out-there jokes and intense absurdity. You think you’re ready for these girls? Think again, F#%**er!",2018.0,show,,12.182,6.9,848.0,7.4,tt7808370,76139,"[2, 3]",TV-MA,23.0,['JP'],2,Crunchyroll
311,ts37196,37196,Gundam Build Fighters,/poster/252212055/{profile},"Sei Iori is a Gunpla builder whose family runs a hobby shop in a small town. He aspires to be a Gunpla Battle champion like his father, but despite his exceptional building skills, he lacks the combat abilities to compete with other contestants. Then one day, he meets a mysterious boy named Reiji, who helps him improve his confidence in participating in Gunpla Battles. Together, Sei and Reiji battle their way to the 7th Gunpla Battle World Tournament.",2013.0,show,,17.375,7.3,259.0,6.9,tt3213642,74399,"[10, 2, 3, 14, 15, 1]",TV-PG,24.0,['JP'],2,Crunchyroll
312,ts88985,88985,Ao-chan Can't Study!,/poster/123758416/{profile},"Ao Horie’s father, a popular erotic fiction author, chose Ao’s name because A stands for “apple” and O stands for “orgy”! Desperate to escape her father’s legacy and get into a prestigious university, Ao devotes herself to studying instead of pursuing romance. She has no time for boys, but there’s just one problem: Kijima, her handsome and popular classmate, just confessed his love to her! And to make matters worse, she can’t stop thinking dirty thoughts about him! Looks like escaping her father’s influence will be harder than she thought…",2019.0,show,3695.0,17.978,6.4,690.0,7.816,tt9828696,88261,"[2, 3, 13]",,13.0,['JP'],1,Crunchyroll
313,ts32669,32669,Triage X,/poster/242453646/{profile},"Mochizuki General Hospital boasts some of the most well-trained nurses in town. But though these ladies spend much of their day battling sickness, their after-hours are spent fighting a very different sort of disease... Under the leadership of the hospital chairman, a handful of staff members and local teenagers form a group of mercenary assassins, targeting the ""cancers"" of society and excising those individuals before their wickedness spreads.",2015.0,show,,11.163,6.0,231.0,8.073,tt6410184,62227,"[2, 1]",TV-14,23.0,['JP'],1,Crunchyroll
314,ts79742,79742,Saint Seiya: Saintia Sho,/poster/98394375/{profile},"The whole Sanctuary was misled into danger due to the civil war instigated by the Gemini Gold Saint, Saga. Our story begins right after the end of those events... This is a story of the girls protecting Athena. These are the records of love and fierce fights they meet while opposing destiny on their way to maturity...",2018.0,show,,21.398,5.6,131.0,7.741,tt10240056,78122,"[1, 2, 6, 14, 7]",,25.0,['JP'],1,Crunchyroll
315,ts80099,80099,Isekai Izakaya: Japanese Food From Another World,/poster/55315464/{profile},"Experienced head chef Nobuyuki Yazawa and friendly waitress Shinobu Senke run a traditional Japanese izakaya called Nobu—a bar known for serving a tasty array of food and drink. Welcoming any and all customers, the pair strive to showcase Nobu's exclusive menu and provide the best possible experience. However, despite its ordinary appearance, the establishment opens to the heart of Aitheria, a city from a parallel universe. As news of the restaurant's exquisite dishes spreads throughout the lands, Aitherian citizens from various social backgrounds travel to Nobu in search of new and delicious cuisine, bringing with them an empty stomach and riveting stories to tell.",2018.0,show,,5.425,7.6,66.0,7.0,tt8278998,78485,"[2, 3, 14, 7]",,21.0,['JP'],1,Crunchyroll
316,ts26691,26691,Blast of Tempest,/poster/189300475/{profile},"The Kusaribe family is a family of sorcerers under the protection of the ‘Tree of Origins.’ Their princess, Hakaze Kusaribe, was the greatest sorceress of their family. But Samon Kusaribe, a member of their family seeking to resurrect the ‘Tree of World's End,’ a tree that opposes the ‘Tree of Origins’ and controls the power of destruction, stuffs her into a barrel, and banishes her to a deserted island.",2012.0,show,,11.379,7.5,1428.0,8.1,tt2294048,77149,"[14, 1, 7, 2]",TV-14,24.0,['JP'],1,Crunchyroll
317,ts231077,231077,Rent-a-Girlfriend,/poster/287267482/{profile},"After being dumped by his girlfriend, a college student enlists a dating service to ""rent"" a girlfriend who, unbeknownst to him, happens to be both a fellow student and his neighbor.",2020.0,show,2026.0,12.505,7.2,5622.0,,tt11448214,201910,"[2, 3, 13, 6]",TV-14,24.0,['JP'],2,Crunchyroll
318,ts82387,82387,Lupin the 3rd,/poster/202606181/{profile},"The master thief Lupin III and his cronies continue their globe-trotting exploits, with the stubborn Inspector Zenigata ever at their trail.",1977.0,show,4705.0,0.6,8.0,1775.0,,tt0159192,80824,"[14, 2, 1, 3, 4, 7]",TV-14,24.0,['JP'],4,Crunchyroll
319,ts17906,17906,Demon King Daimao,/poster/240105035/{profile},"Demon King Daimao follows Akuto Sai as the lead character, who on the day he enters Constant Magic Academy, receives a very unexpected future occupation aptitude test result: “Demon King.”",2010.0,show,,18.788,6.6,2363.0,7.57,tt1636694,42413,"[1, 14, 2, 3, 7]",TV-MA,24.0,['JP'],1,Crunchyroll
320,ts75769,75769,Kino's Journey: The Beautiful World,/poster/24449086/{profile},"A story about Kino, who travels around the world with nothing but guns for protection and the talking motorcycle Hermes. Kino travels to many mystical worlds, each with its unique customs and people, and learns about the world through their stories, at times conjuring humor and inspiration or other times piercing cynicism. However, Kino's own custom is to stay no longer than three days in every town without exception, as it is enough time to learn almost everything important about the place while still leaving time to explore new lands.",2017.0,show,,10.588,7.2,614.0,7.054,tt6638842,74097,"[14, 7, 2, 6]",TV-MA,23.0,['JP'],1,Crunchyroll
321,ts223219,223219,SUPER HxEROS,/poster/191489690/{profile},"Earth faces an unprecedented threat from an invasion by the mysterious Kiseichuu. The Kiseichuu feed on human sexual energy, also known as “H-energy,” and weaken the human population.

High school student Retto Enjo is a member of the hero group HxEROS, who fight together to save the earth from the Kiseichuu.",2020.0,show,,72.058,5.4,306.0,5.921,tt12448470,96120,"[3, 1, 13, 2, 6, 7]",TV-14,24.0,['JP'],1,Crunchyroll
322,ts77713,77713,Basilisk: The Ouka Ninja Scrolls,/poster/55126009/{profile},"The battle for succession that continued for three generations of shogun in the Keichou era culminated in a gruesome battle of ninja arts between the Kouga and Iga clans. Amidst a rain of flower petals, a man and woman who had decided to live for love were separated once again. As ninjas begin to disappear into the shadows after being deemed unnecessary, The Kouga and Iga clans ask a favor of Hachirou and Hibiki in hopes of reinforcing their foundations.",2018.0,show,,11.532,4.7,176.0,7.3,tt7848474,76061,"[1, 14, 2, 6, 8, 13]",TV-MA,23.0,['JP'],1,Crunchyroll
323,ts269386,269386,Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier Than Real Life!,/poster/246660394/{profile},"In an unexpected turn of events, dull high school student Hiro Yuuki obtains the full dive role-playing game Kiwame Quest. Created by the best of technology, the game claims to take ""reality to its extremes,"" from stunning graphics, NPCs' behavior, to the scent of vegetation, and even the sensation of wind brushing against the skin—everything was the result of an ultimate workmanship.

Except, the game is a little too realistic and messy to clear. Kiwame Quest features over ten quadrillion flags and reflects the players' real-life physical abilities in the game. Being hit in the game also hurts in real life and slash wounds take days to heal.

The only reward here is the sense of accomplishment. Conquer the most stressful game in history that can't be played casually!",2021.0,show,,33.926,,,7.936,,114198,"[3, 1, 14]",TV-14,23.0,['JP'],1,Crunchyroll
324,ts41553,41553,Hikaru no Go,/poster/179450522/{profile},"Hikaru Shindō is just a normal 12-year-old boy, but one day he's rummaging through his grandfather's things to see if he can find something to sell and pulls out an old go board. A ghostly apparition appears out of the board and tells Hikaru his sad story. His name is Fujiwara no Sai, a man who was a go instructor to the emperor of Japan a thousand years ago. However, because of the bad sportsmanship of his opponent during a game, Sai was accused of cheating and banished from the city. With no livelihood or any other reason to live, Sai committed suicide by drowning himself. Now, he haunts a go board, and wants to accomplish the perfect go game, called the ""Hand of God"" which he hopes to do through Hikaru. If Hikaru will be able to do it or not (or even wants to) will have to be seen.",2001.0,show,,12.302,8.3,1256.0,7.7,tt0426711,30982,"[14, 2, 6, 7, 15]",TV-G,22.0,['JP'],3,Crunchyroll
325,ts42160,42160,Tales of Zestiria the X,/poster/245401091/{profile},"Legends speak of the Shepherd, a savior who will bring peace to the seraphim and human worlds. Sorey has spent his life studying ancient books and exploring ruins to learn more about this legendary savior. When he and his seraphim companion Mikleo encounter a mysterious girl in the ruins, the stories of the Shepherd become Sorey's reality.",2016.0,show,,13.297,6.8,858.0,7.4,tt5861670,66991,"[2, 14, 6, 7, 1]",TV-14,23.0,['JP'],2,Crunchyroll
326,ts88669,88669,YU-NO: A Girl Who Chants Love at the Bound of This World,/poster/186403167/{profile},"Arima Takuya is a young student whose father, a historian who has conducted various researches, disappeared recently. During a summer vacation Takuya receives a peculiar package from his missing father, along with a letter containing information about the existence of various parallel worlds. At first Takuya doesn't take it seriously, but soon he realizes that he possesses a device that allows him to travel to alternate dimensions. Is his father alive, after all? If so, where is he?",2019.0,show,,18.364,6.2,212.0,7.6,tt9826402,87142,"[2, 6, 14, 12]",TV-14,23.0,['JP'],1,Crunchyroll
327,ts20073,20073,Survival Game Club,/poster/171109617/{profile},"Momoka is a high school student who's mastered the art of blending in after transferring from one school to another several times. Despite her ability to fly under the radar, she finds herself recruited by her new school's survival game club. Most of the other girls in the club are a bit eccentric in one way or another: there's the wealthy gun nut, the cosplaying otaku, and the seemingly cute girl with a terrifying dark side. Momoka, however, is just as eccentric herself. (Source: ANN)",2014.0,show,,3.466,7.4,132.0,8.8,tt3761860,61424,"[3, 1, 2, 15]",TV-G,23.0,['JP'],1,Crunchyroll
328,ts55543,55543,Digimon Adventure Tri,/poster/8856241/{profile},"After years of inactivity, the DigiDestined regroup with their Digimon to save their world, but have the years changed their characters too much?",2015.0,show,,4.515,,,6.3,,70426,"[2, 1]",TV-PG,24.0,['JP'],6,Crunchyroll
329,ts213189,213189,Isekai Cheat Magician,/poster/137183494/{profile},"As regular high school students Taichi and Rin disappeared in a beam of light. When they came to, the two of them were already in a world of swords and magic. Finally getting away after experiencing an attack by monsters, following the suggestion of adventurers they headed on the path towards the guild. In the guild, the two of them found out that they possessed unbelievably powerful magic. Thus the regular high school students transformed into the strongest cheats...",2019.0,show,,4.111,5.4,757.0,6.382,tt10431262,90215,"[1, 14, 3, 7, 13, 2]",,23.0,['JP'],1,Crunchyroll
330,ts30146,30146,Mischievous Kiss,/poster/141360833/{profile},"A clumsy high-school girl - Oh Ha-ni - is at the bottom of her class, and she has had a crush on a popular genius, Baek Seung-Jo, ever since she first laid eyes on him.",2010.0,show,,20.954,7.1,3573.0,7.8,tt2096097,34408,"[3, 13]",TV-14,62.0,['KR'],1,Crunchyroll
331,ts33840,33840,Nagi-Asu: A Lull in the Sea,/poster/241206745/{profile},"Long ago, all humans lived beneath the sea. However, some people preferred the surface and abandoned living underwater permanently. As a consequence, they were stripped of their god-given protection called ""Ena"" which allowed them to breathe underwater. Over time, the rift between the denizens of the sea and of the surface widened, although contact between the two peoples still existed.

This show follows the story of Hikari Sakishima and Manaka Mukaido, along with their childhood friends Chisaki Hiradaira and Kaname Isaki, who are forced to leave the sea and attend a school on the surface. There, the group also meets Tsumugu Kihara, a fellow student and fisherman who loves the sea.

Hikari and his friends' lives are bound to change as they have to deal with the deep-seated hatred and discrimination between the people of sea and of the surface, the storms in their personal lives, as well as an impending tempest which may spell doom for all who dwell on the surface.",2013.0,show,,12.271,7.3,1191.0,7.5,tt3104236,75330,"[2, 6, 14, 7, 13]",TV-14,23.0,['JP'],2,Crunchyroll
332,ts90314,90314,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?,/poster/137421522/{profile},"Just when Masato thought that a random survey conducted in school was over, he got involved in a secret Government scheme. As he was carried along with the flow, he ended up in a Game world! As if that wasn't enough, shockingly, his mother was there as well! It was a little different from a typical transported to another world setting, but after some bickering,

""Mom wants go on an adventure together with Maa-kun. Can mom become Maa-kun's companion?""

With that, Masato and Mamako began their adventure as a mother and son pair. They met Porta, a cute traveling merchant, and Wise, a regrettable philosopher. Along with their new party members, Masato and co. start on their journey.",2019.0,show,4814.0,18.114,5.1,426.0,5.8,tt10443344,88808,"[1, 14, 2, 3, 6, 7, 13]",TV-MA,24.0,['JP'],1,Crunchyroll
333,ts222382,222382,Wandering Witch: The Journey of Elaina,/poster/209477756/{profile},"Once upon a time, there was a witch named Elaina. Inspired by her favorite book, Elaina ventures out to see the world she's read so much about. Like a leaf on the wind, she travels from one country to another, looking to sate her inquisitiveness and searching for new experiences. Exploration and curiosity drive her journey. She's confronted by humanity in all its forms, whether strange, bizarre, or emotional and with each meeting, Elaina would become a small part of their story, and her own world would get a little bit bigger.",2020.0,show,4441.0,13.163,6.9,853.0,7.659,tt12457334,94693,"[14, 2, 1, 7]",TV-14,24.0,['JP'],1,Crunchyroll
334,ts75757,75757,Blend S,/poster/255464990/{profile},"High school girl Maika Sakuranomiya has trouble finding a part-time job because of how scary she looks when smiling. However, she is scouted one day by Dino, the manager of the café Stile where its waitresses play unique traits such as tsundere and younger sister. Maika is given a sadist trait because of her looks and has to adopt a dominant and cruel persona when servicing customers, particularly masochist ones.",2017.0,show,,13.662,6.9,1278.0,8.7,tt7657580,76573,"[2, 6, 3, 13]",TV-14,24.0,['JP'],1,Crunchyroll
335,ts38723,38723,The Asterisk War,/poster/188548949/{profile},"Invertia was a meteor storm that caused an unprecedented disaster  during the 20th century. Because of this disaster, numerous cities  around the world were destroyed. However, within the meteor, an unknown  element called mana was discovered. It allowed human technology to make  rapid strides giving rise to a new species of super-powered humans, the  Star Pulse Generation (Genestella). The Festas (Star Warrior Festivals)  host battles between Genestella at a city of six academies called  “Rikka,” also commonly known as “Asterisk.”

Scholarship student Ayato  Amagiri transferred into Seidoukan Academy in order to fulfill his own  wish, swearing he too will fight in this city.",2015.0,show,4963.0,17.236,6.8,2099.0,7.842,tt5095466,64671,"[1, 14, 13, 2, 3, 7]",TV-14,23.0,['JP'],2,Crunchyroll
336,ts39025,39025,Taboo Tattoo,/poster/177937514/{profile},"Seigi, a martial arts trained middle schooler, often feels driven to protect the weaker people around him. One day, he defends a homeless man against some punks, and the man gives him a strange tattoo on his palm in return. The tattoo is a secret weapon produced in the arms race between America and the Serinistan Kingdom. Seigi finds himself in over his head when a powerful girl, using the same secret weapon, violently pursues him in order to retrieve it. His skill at martial arts may not be enough to keep him alive, but will he be able to learn how to trigger the power of his tattoo in time?",2016.0,show,,17.956,5.4,507.0,7.75,tt5679248,66992,"[2, 12, 1, 3]",TV-MA,24.0,['JP'],1,Crunchyroll
337,ts40775,40775,Love Hina Again,/poster/179059868/{profile},"Keitarō has finally passed the entrance exams, and is officially a Tōdai student. But after breaking his leg in an accident in the entrance ceremony, he thought and re-evaluated himself. Having new goals, Keitarō follows Seta on an overseas archeology trip. During his absence, however, all was not well in Hinata Lodge. Kanako Urashima, Keitarō's sister, arrives on the scene. She claims to be the new manager of Hinata Lodge starts to go against all the tenants. Things become even more complicated when they receive a letter from Keitarō. The tenants and Kanako made a big mess trying to get the letter, but Seta's car crashes in before anyone could read the letter…",2002.0,show,,4.31,6.8,718.0,6.7,tt0368520,204311,"[2, 6, 3, 13]",,29.0,['JP'],1,Crunchyroll
338,ts16771,16771,Eyeshield 21,/poster/185994148/{profile},"In Tokyo, a weak, unassertive boy named Sena Kobayakawa enters the high school of his choice, Deimon Private Senior High School. Sena's only remarkable physical abilities are his running speed and agility, which are noted by the school's American football team captain Yoichi Hiruma. Hiruma forces Sena to join the Deimon Devil Bats football team as its running back. To protect his identity from other teams who want to recruit him, Sena is forced to publicly assume the role of the team secretary and enter the field under the pseudonym of ""Eyeshield 21"" wearing a helmet with an eyeshield to hide his features.",2005.0,show,,23.809,7.7,643.0,8.5,tt0996695,31736,"[6, 2, 3, 15]",TV-PG,23.0,['JP'],1,Crunchyroll
339,ts216707,216707,Assassins Pride,/poster/152830990/{profile},"In the world only the aristocrats have the power to fight the monster - mana. Even though Melida Angel was born in an aristocracy and studies at an academy developing mana users, she has no mana. To find her talent for mana, Kufa Vampir was sent to be her tutor but at the same time, he was ordered to assassinate her if she has no talent for mana. He makes a cruel decision to assassinate her because he thinks that it is a wasted effort that people who have not any mana are working hard in this world... However, he asks her, ""Do you want to try to entrust your life to me?"" He is not as an assassin nor a tutor. He is someone betting on his pride as an assassin tutor, to show the world what Melida is capable of!",2019.0,show,,23.102,,,6.5,,91299,[1],TV-PG,24.0,['JP'],1,Crunchyroll
340,ts33694,33694,Oreshura,/poster/189921307/{profile},"A young boy called Eita enters high school aiming for the National University School of Medicine. Because of his parents' divorce and his goal, he shuns anything to do with romance or love. One day Masuzu, the school beauty with the silver hair, who's just returned to the country, enters his life in a most unexpected way. Chiwa, his childhood friend since elementary school, will not let this go without a fight.",2013.0,show,,19.97,6.3,711.0,5.45,tt2552240,53296,"[2, 3, 13]",TV-14,24.0,['JP'],1,Crunchyroll
341,ts273441,273441,In the Land of Leadale,/poster/258644612/{profile},"Due to a terrible accident, Keina Kagami is forced to live on life support in order to survive. The only way for her to be free is within the VRMMORPG ""Leadale."" One day, her life support stops functioning, and Keina loses her life. But when she wakes up, she finds herself in the world of Leadale 200 years in the future. She is now the half-elf Cayna, who possesses lost skills and OP statuses and becomes closer to the other inhabitants of this world. But among those inhabitants happen to be the ""children"" she made in character creation?!",2022.0,show,,14.685,,,6.8,,119335,[14],TV-14,23.0,['JP'],1,Crunchyroll
342,ts251542,251542,"Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway",/poster/243647429/{profile},"On his way home from drinking his sorrows away after being rejected by his crush, 26 year old salaryman Yoshida finds a high school girl named Sayu sitting on the side of the road and ends up letting her stay at his place overnight. Not having the heart to put the runaway out on the streets, Yoshida allows her to stay at his place... And so began the awkward, irritable, and slightly heartwarming relationship between a runaway high school girl and a salaryman living together.",2021.0,show,,38.345,,,8.3,,106519,"[2, 6]",TV-14,23.0,['JP'],1,Crunchyroll
343,ts23967,23967,The Twelve Kingdoms,/poster/262862057/{profile},"Nakajima Youko is your average somewhat timid high school student. One day, a strange man named Keiki appears before her, swearing allegiance. Before she could properly register what was happening, demon-like creatures attack Youko and her friends, after which they are pulled into a different world. A world unlike what she has ever known. Separated from Keiki, Youko and her friends must do whatever they can if they wish to survive in this new world.",2002.0,show,,11.948,8.1,1964.0,8.8,tt5038716,35141,"[2, 6, 14, 7]",,26.0,['JP'],4,Crunchyroll
344,ts56103,56103,Eromanga Sensei,/poster/293958608/{profile},"This ""sibling romantic comedy"" revolves around Masamune Izumi, a light novel author in high school. Masamune's little sister is Sagiri, a shut-in girl who hasn't left her room for an entire year. She even forces her brother to make and bring her meals when she stomps the floor. Masamune wants his sister to leave her room, because the two of them are each other's only family.

Masamune's novel illustrator, pen name ""Eromanga,"" draws extremely perverted drawings, and is very reliable. Masamune had never met his illustrator, and figured he was just a disgusting, perverted otaku. However, the truth is revealed… that his ""Eromanga-sensei"" is his own younger sister! To add to the chaos that erupts between the siblings, a beautiful, female, best-selling shoujo manga creator becomes their rival!",2017.0,show,,22.915,5.5,1391.0,5.716,tt6783056,70878,"[6, 2, 3, 13]",,23.0,['JP'],1,Crunchyroll
